,Unnamed: 0,track_id,Artist,album_name,Song,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
19165,19165,2hyP9WkqwrydvQZ7IrCe0N,Blake Shelton,Finest Country,Austin,0,230333,False,0.603,0.609,7,-7.063,1,0.0278,0.188,0.0,0.0982,0.275,119.911,4,country
36361,36361,1XsN9Flu0VvZpXmrkBtZGt,Stuck in the Sound,Pursuit,Let’s Go,60,211453,False,0.486,0.623,11,-5.07,0,0.0309,0.0097,3.4e-05,0.178,0.275,89.454,4,french
8235,8235,3IUpuyEMIgt4GvEZ2TqERF,Chuck Berry,Jingle Bell Rock 2022,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
2072,2072,1l1ra0gsPlpnDOc4HdkKZU,Weezer,Emo Christmas 2022,O Come All Ye Faithful,0,124653,False,0.516,0.818,11,-6.076,1,0.0393,0.00701,0.0,0.337,0.769,121.907,4,alt-rock
87495,87495,5Y3zAn140bNDc1IZZBDc4l,Edwin Luna y La Trakalosa de Monterrey;Pancho Uresti,La Banda Grande de la Sultana del Norte,Adicto a la Tristeza (feat. Pancho Uresti),45,198133,False,0.635,0.565,7,-5.223,1,0.0569,0.667,0.0,0.0569,0.923,146.095,3,r-n-b
92274,92274,1RFTlrpmEUyBpkaW6mfrxQ,BOØWY,"""GIGS"" CASE OF BOφWY COMPLETE (Live From ""Gigs"" Case Of Boowy / 1987)","RATS - FROM ""GIGS"" CASE OF BOOWY",34,159600,False,0.258,0.985,0,-3.376,1,0.157,0.0202,0.000308,0.432,0.382,176.952,4,rockabilly
20034,20034,7oS2EnBWSHxzR2m6CxNJYA,David Guetta;Becky Hill;Ella Henderson,All Bops,Crazy What Love Can Do,0,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,dance
55139,55139,3nKEiJUeaWn8q2O9I1xwlB,Salim–Sulaiman;Sonu Nigam;Shreya Ghoshal;Salim Merchant,Kurbaan (Original Motion Picture Soundtrack),Shukran Allah,64,290053,False,0.432,0.695,1,-8.022,1,0.111,0.732,0.0014,0.274,0.513,116.153,3,indian
51842,51842,46bFZCQ2U2DMSNUKGzQUyP,Lizzo,Rap Party,Truth Hurts,0,173325,True,0.715,0.622,4,-3.046,0,0.111,0.11,0.0,0.123,0.407,158.088,4,hip-hop
69448,69448,15w7sDPrdDhWI0L0jSQqMW,Virgoun,Dua Warna Cinta,Move On,40,249162,False,0.651,0.36,9,-9.286,1,0.03,0.756,0.0,0.255,0.468,97.919,4,malay
90033,90033,2NDDTipKDL1L09WV2GSN52,Chuck Berry,Christmas Classics,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,rock-n-roll
85167,85167,1QFh8OH1e78dGd3VyJZCAC,The Cure,Three Imaginary Boys,Boys Don't Cry,77,155973,False,0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,4,punk-rock
22186,22186,6ealTEwEubl3VIyykylTCo,Within The Ruins,Black Heart,Open Wounds,27,238625,False,0.451,0.996,6,-3.203,1,0.167,4.67e-05,0.0411,0.58,0.176,117.504,4,death-metal
113226,113226,4zpOLmgrWhOPuXfTi5K6Kc,Hillsong Young & Free,All Of My Best Friends,Never Have I Ever - Studio,43,185217,False,0.655,0.8,0,-6.416,1,0.0332,0.0101,0.0,0.232,0.561,144.019,4,world-music
42390,42390,1kB6Dtnlt0NOLoi8C4kyVq,Napalm Death,Enemy of the Music Business + Leaders Not Followers,Volume of Neglect,14,200493,False,0.212,0.998,2,-4.392,1,0.13,9.46e-06,0.00993,0.262,0.0392,112.537,4,grindcore
99457,99457,3bFCmv5uojftAq9ZeZFDUZ,Anupam Roy,"Shohage Adore (From ""Belashuru"")","Shohage Adore (From ""Belashuru"")",40,333157,False,0.659,0.321,7,-11.66,1,0.0287,0.629,0.00108,0.153,0.242,113.952,4,singer-songwriter
83535,83535,2WyKvnMEF9H8CKHvmAXSm3,Omnia;Ira;Blastoyz,The Fusion (Blastoyz Remix),The Fusion - Blastoyz Remix,51,173142,False,0.488,0.99,8,-2.718,1,0.0574,0.000144,0.0453,0.389,0.221,139.994,4,progressive-house
58664,58664,1r48f7NjRH3svaVNDWfHu7,DYEN,Just a Feeling.,Just a Feeling.,22,473261,False,0.551,0.991,7,-4.164,1,0.164,5.54e-05,0.811,0.388,0.103,142.019,4,industrial
39721,39721,3PRxmJf4F3CDA0vyathTYz,Emily Roberts,Dinosaurs,Dinosaurs,40,176000,True,0.559,0.334,0,-8.837,1,0.0585,0.8,0.0,0.147,0.546,100.068,3,german
40102,40102,44BsTP3MwFY22X1YijTcHM,Suellen Brum,O Processo,O Processo,47,290816,False,0.642,0.642,2,-6.174,1,0.0339,0.362,0.0,0.379,0.502,125.999,4,gospel
58893,58893,047rc63FPRYjXWq7iLhrzg,Helmet,Strap It On,Make Room,21,206773,False,0.277,0.938,0,-7.986,1,0.0704,0.0855,0.00565,0.129,0.193,97.975,4,industrial
68790,68790,3NIsZEsnGH8fquyngVuomV,El BAI;Marcianeke;King Savagge;Drakomafia;Victor La Voz,Sonando Flaite (Remix),Sonando Flaite - Remix,43,410500,False,0.824,0.828,11,-5.04,0,0.267,0.193,0.0,0.119,0.707,90.031,4,latino
88650,88650,0fea68AdmYNygeTGI4RC18,J Balvin;Bad Bunny,OASIS,LA CANCIÓN,88,242573,False,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,4,reggae
18404,18404,7iP5BtFcofsOFnkJVelKtH,Joe Zimmerman,Jeff Bezos,Jeff Bezos,22,81200,False,0.608,0.338,6,-17.962,0,0.926,0.916,2.24e-06,0.698,0.873,151.985,4,comedy
6152,6152,38pLq8WPZAOYBHnvAgPp9u,Dimmu Borgir,Death Cult Armageddon,Progenies of the Great Apocalypse,47,317800,False,0.11,0.939,3,-3.975,0,0.104,0.000391,0.35,0.145,0.097,88.58,5,black-metal
55691,55691,2uethdj3Nf5yVNvmbMnZcy,Amandeep Singh,Udd Ja Kale Kanwan,Udd Ja Kale Kanwan,45,219347,False,0.51,0.162,0,-13.51,1,0.0424,0.907,0.0,0.111,0.242,71.736,4,indian
91234,91234,3UHsjDehR19ONOLZF0eScQ,Ghost,Halloween Spooky Party 2022,Dance Macabre,0,219720,False,0.619,0.696,7,-6.263,0,0.0315,1.93e-05,0.00555,0.38,0.727,125.984,4,rock
66763,66763,7d9E4qERgZgYVtyY4789HJ,Blake Rules;Netherfriends,Kids Poop,Flush the Toilet,8,145822,False,0.599,0.619,4,-8.495,0,0.257,0.291,0.0,0.631,0.603,79.0,4,kids
97995,97995,6L7edR8ePoAiOEthSAfeBD,Gerson Rufino,Reconstrução,Reconstrução,46,262143,False,0.769,0.718,0,-5.809,1,0.0241,0.234,0.0,0.168,0.725,105.015,4,sertanejo
14827,14827,4sPaCOzwT4qFhfvgl0Uaax,Carmen Campagne,Un voix pour les enfants,La chanson du petit voilier,29,279893,False,0.519,0.212,11,-13.321,1,0.0277,0.85,0.0,0.133,0.31,99.014,4,children
4232,4232,5EDLYLzDy7O7WQdBYM5udQ,Fabrizio Paterlini,Winter Stories,Snow,57,158036,False,0.276,0.259,2,-17.332,0,0.034,0.987,0.866,0.102,0.416,180.901,3,ambient
64452,64452,4fRXTcxDbKX3CqvTT49Qb7,Kadri Gopalnath;Nithyasree,Sangamam,Sowkkiyama,43,354190,False,0.662,0.681,11,-10.138,1,0.0477,0.284,0.00148,0.0769,0.414,99.986,4,jazz
34634,34634,3yrSvpt2l1xhsV9Em88Pul,Van Morrison,Blowin' Your Mind!,Brown Eyed Girl,80,183306,False,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,4,folk
40842,40842,2mYzwAhfjxNkUu6pJvZyCJ,Nívea Soares,Grande é o Senhor (Ao Vivo),Grande é o Senhor - Ao Vivo,38,413311,False,0.348,0.511,2,-9.779,1,0.0363,0.0304,0.0,0.919,0.16,148.034,3,gospel
41210,41210,6nLgmEbLM3XD0HMrpmrNnr,Allyawan,Skitsamma,Skitsamma,29,211385,False,0.653,0.574,6,-7.322,0,0.312,0.037,0.0,0.153,0.611,87.025,4,goth
48396,48396,0zEVUnFsZBYnKk2goNUWQH,Machuca,Viva MacHuca,El Bulla,35,146386,False,0.34,0.913,0,-4.682,1,0.0367,1.73e-06,1.04e-05,0.247,0.382,110.113,4,hardcore
33280,33280,1tlrTC3x7viJ1U30oOFGdF,Lil Peep,"Come Over When You're Sober, Pt. 1",Better Off (Dying),68,154814,False,0.521,0.763,3,-4.693,1,0.0408,0.00835,0.0,0.155,0.197,75.036,4,emo
8449,8449,3wkzTnvK7AZX0oEB7LrvUJ,Celso Blues Boy,Por um Monte de Cerveja,Por um Monte de Cerveja,41,232698,False,0.613,0.878,4,-5.731,1,0.0313,0.00777,9.2e-05,0.168,0.902,129.991,4,blues
16706,16706,4JvzS5bLyxDizlP1OTS8EV,Wolfgang Amadeus Mozart;Hilary Hahn;Natalie Zhu,Mozart - A Classical Dawn,"Sonata for Piano and Violin in E Minor, K. 304: II. Tempo di minuetto",3,337586,False,0.347,0.118,4,-21.192,0,0.0416,0.967,0.0612,0.118,0.257,125.78,4,classical
77504,77504,6liKLBAIOXGFuKONLG3PIs,Thiaguinho,Energia Surreal (Acústica),Energia Surreal - Acústica,45,177481,False,0.57,0.368,6,-7.521,1,0.0802,0.356,0.0,0.0976,0.598,64.097,4,pagode
42686,42686,470RssVGyr23eLtDGXhSIy,Soilent Green,Sewn Mouth Secrets & A String of Lies,Cold-Steel Kiss,12,217600,False,0.23,0.947,1,-6.995,1,0.127,0.00136,0.924,0.282,0.332,93.948,4,grindcore
20068,20068,5da9b5VNMVtlcODdACt6Tc,Bruno Mars;Anderson .Paak;Silk Sonic,Autumn Hits,Love's Train,1,307014,False,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,dance
18662,18662,2l04PBenOBbAfMLeIqNZDg,Iliza Shlesinger,War Paint,The Grabbing Hand,22,399550,True,0.683,0.909,1,-6.075,1,0.924,0.772,0.0,0.764,0.385,102.977,4,comedy
24410,24410,1qbPD0H4k3JqTL6Q3OLBKL,Aril Brikha,Ex Machina,Last One,7,484386,False,0.79,0.804,11,-13.473,1,0.0749,0.766,0.939,0.102,0.402,130.046,4,detroit-techno
59649,59649,01gwr3jWt9RlN6hL8Y6Xij,Alireza Mashayekhi;National Symphony Orchestra of Ukraine;Farimah Ghavamsadri,"Symphony, No. 8 (For Piano and Orchestra)","Movement, No. 2",0,367124,False,0.208,0.0956,0,-21.139,1,0.0411,0.931,0.858,0.107,0.0342,95.581,3,iranian
32044,32044,58eskjXndK4EbVBnCKcfHi,DJ Snake;Sean Paul;Anitta;Tainy,Esto me suena a Farra,Fuego,1,195428,False,0.78,0.856,8,-6.264,0,0.267,0.0233,0.0,0.0916,0.605,104.904,4,electronic
71891,71891,6ktfvSd9cnC9ZQv7bnif1B,Hermetica,Victimas del Vaciamiento,Buscando Razón,39,221200,False,0.465,0.708,2,-10.568,1,0.0286,0.000239,7.57e-06,0.0872,0.685,97.28,4,metal
13600,13600,50TVKYY0LRQAqKI8EfBqzC,Larry Heard;Mr White,E.P.,The Sun Can't Compare - Long Version,38,467333,False,0.803,0.654,0,-10.071,1,0.0468,0.00349,0.733,0.0859,0.435,128.007,4,chicago-house
82076,82076,3srgB1L9XfePDOIY4DrN2K,Sunflower Bean,Moment In The Sun,Moment In The Sun,53,189634,False,0.687,0.63,2,-5.13,1,0.031,0.0576,0.0,0.257,0.548,115.986,4,power-pop
40637,40637,7GXGxQfT7SSYu2eSduDlIt,Diante do Trono,Preciso de Ti - Diante do Trono 4 (Ao Vivo),Deus de Milagres - Ao Vivo,40,394040,False,0.31,0.386,9,-8.984,1,0.0283,0.714,0.0,0.962,0.137,128.91,4,gospel
64316,64316,2TVi8GP6IO1aabPL0Nv9zo,Nat King Cole,Rock Christmas 2022 - The Very Best Of,Joy To The World - Remastered 1999,0,84986,False,0.553,0.337,10,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,4,jazz
46449,46449,0JgXbgXenQ043VMYRjy4yn,Mental Theo;Charly Lownoise,The Viper - Nothing To Lose,Your Smile - The Viper Remix - Cd Version,20,242616,False,0.493,0.687,1,-8.011,1,0.0989,0.0302,3.97e-05,0.639,0.152,177.98,4,happy
71532,71532,1RXoCep9hxApPfx8UFsGZk,Thousand Foot Krutch,Welcome To The Masquerade (Fan Edition),Take It Out On Me,66,197373,False,0.465,0.813,7,-4.321,1,0.0841,0.00281,0.0,0.0464,0.614,148.029,4,metal
54814,54814,5RsO3coOzmT52rCnOASidp,Ocoeur,Inner,Embers,8,305000,False,0.352,0.144,9,-28.327,1,0.037,0.824,0.889,0.0789,0.0367,96.165,4,idm
64159,64159,4Ovn5T4LAEE8mfYtsmjLoA,Ella Fitzgerald,Christmas Dinner 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
43504,43504,5qHW3YD2L8vvtWtD7j5pmk,Dale Howard,Gunny,Gunny,57,200648,False,0.74,0.922,10,-7.719,0,0.0436,0.00616,0.691,0.149,0.54,125.021,4,groove
103092,103092,10VHztYhhjtQfvzNjlLFbx,Stevie Wonder,Home At Christmas,What Christmas Means To Me,0,147800,False,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,soul
88964,88964,4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,Sobrio,81,201180,False,0.762,0.77,5,-2.758,1,0.223,0.138,0.0,0.15,0.631,177.998,4,reggae
7863,7863,6MtMtPt2Lwuc3KluFIkYhC,The Doc Watson Family,The Doc Watson Family,Down the Road,21,101933,False,0.574,0.654,7,-10.598,1,0.0292,0.914,0.244,0.306,0.76,125.24,4,bluegrass
99015,99015,06vNG6CiV4k8oNA0wUUAO7,Stephen Sanchez,Until I Found You (Piano Version),Until I Found You - Piano Version,74,184895,False,0.603,0.148,7,-10.449,1,0.0279,0.927,0.0,0.101,0.228,95.451,3,singer-songwriter
5144,5144,3I4WD00WeGlGCjWoMWEsGy,Belle,Belle (Original Motion Picture Soundtrack) [German Language Version],Zeige Mir Den Weg,21,239263,False,0.328,0.246,7,-12.041,1,0.0434,0.369,0.00776,0.23,0.105,127.308,4,anime
103451,103451,78iVPIyFgGjQ0g0TmDWYtQ,Maribou State;Holly Walker,Tongue EP,Tongue,63,304825,False,0.569,0.521,10,-10.183,0,0.0839,0.514,0.00469,0.0962,0.143,115.055,4,soul
29267,29267,6iT8cVghfrFncA3G94mmyU,Abandoned;GalaxyTones;DNAKM,Luna,Luna,39,200624,False,0.528,0.706,11,-7.784,0,0.0521,0.519,0.0967,0.139,0.245,127.934,4,dubstep
1413,1413,7K6RK6aNVvcRZPBDoegoWO,Limoblaze;Ada Betsabe;Principal,Blow My Mind,Blow My Mind - Spanish Remix,20,187547,False,0.709,0.594,8,-5.642,0,0.271,0.367,0.0227,0.0796,0.879,189.916,4,afrobeat
79236,79236,3mvP667bhJfOlex53b2oFT,Tommy Flanagan,The Smart Attitude of Tommy Flanagan,Delarna,40,283040,False,0.452,0.242,2,-16.941,1,0.0344,0.698,0.46,0.0942,0.347,101.194,4,piano
70436,70436,7LYABkpCmMBE3pEOZlQDY8,LaLa Hsu,行走的鱼,行走的鱼,43,245172,False,0.563,0.563,9,-6.451,1,0.0328,0.753,0.0,0.0598,0.454,116.016,4,mandopop
33781,33781,6jZp2rNTYVlKwt20aMIcot,ONE OK ROCK,Save Yourself,Save Yourself,59,197995,False,0.503,0.849,5,-2.709,1,0.0615,0.00428,0.0,0.0667,0.762,165.096,4,emo
61016,61016,73tPvnW877UKxjgGl8geAk,MAX,MAXIMUM II,Give me a Shake,35,326633,False,0.671,0.883,5,-3.269,0,0.0279,0.0882,0.0,0.299,0.644,105.023,4,j-idol
67473,67473,0lc1ey4GfBMzmSVCyQUUHX,Luis Fonsi;Daddy Yankee;Justin Bieber,Halloween Party Canzoni per Bambini 2022,Despacito - Remix,0,230693,False,0.688,0.812,2,-4.355,1,0.135,0.243,0.0,0.0742,0.834,89.01,4,latin
105585,105585,4u1QxVrs38oVTHzPRutm0g,Smartface,Smooth Lookin',On The Moon,10,143004,False,0.774,0.657,6,-6.587,0,0.0817,0.469,0.586,0.584,0.815,96.978,4,study
71722,71722,4Ahphc0UzRSoMpJRHgnGQK,Skillet,Unleashed,I Want to Live,56,208826,False,0.452,0.962,11,-3.063,0,0.0831,0.00901,0.0,0.065,0.566,164.032,4,metal
75140,75140,5Ls0NdYY4ejjBRvUD5X6yr,Dan Gibson's Solitudes,Piano Cascades,Heart of the Forest,29,413383,False,0.469,0.149,1,-23.247,1,0.0422,0.964,0.189,0.353,0.195,105.337,4,new-age
37651,37651,6vBMMa2erexusV4XrgXea9,2Pac,Until The End Of Time,Lil' Homies,64,223973,True,0.897,0.815,10,-4.227,0,0.212,0.159,0.0,0.0637,0.804,97.6,4,funk
12560,12560,3xop1eJ9d6MtXftk5WIZdy,Lowell Lo,盧冠廷,但願人長久,21,201346,False,0.562,0.405,2,-11.091,0,0.0278,0.0545,1.29e-06,0.194,0.328,92.303,4,cantopop
101040,101040,3hMbfwiO5z1PFhTv9C7L1I,White Noise for Babies,The Journey Ahead,Moments of Static,0,194000,False,0.0816,0.76,2,-10.222,1,0.0698,0.427,0.655,0.399,0.0069,85.343,4,sleep
6290,6290,1G5TH4XNjghT6K9qiBiMyA,Wolves In The Throne Room,Celestial Lineage,Permanent Changes in Consciousness,19,114773,False,0.103,0.364,5,-21.217,1,0.0479,0.844,0.923,0.13,0.117,79.371,4,black-metal
39663,39663,5SzRRpwmPAoumbYIgX2awb,Nizi19,Maka Knacker,Maka Knacker,40,147500,True,0.876,0.323,11,-10.539,1,0.521,0.222,0.00111,0.108,0.15,132.003,4,german
108303,108303,6FUENB3J4rmYyfifFD0njq,Astor Piazzolla;Astor Piazzolla Y Su Conjunto 9,Edición Crítica: Antología,Tristeza de un Doble A,21,429640,False,0.371,0.377,6,-9.774,0,0.0417,0.707,0.021,0.115,0.16,94.774,4,tango
107460,107460,3LE7DE70XpEDQI4lQluFth,Mirage,Снова вместе,Музыка нас связала,45,258195,False,0.557,0.736,4,-4.75,0,0.031,0.19,1.06e-05,0.105,0.477,132.801,4,synth-pop
103123,103123,4faxL6KhHe3puLaKGaJjql,Stevie Wonder,Rockin' Around The Christmas Tree 2022,One Little Christmas Tree,0,161693,False,0.406,0.377,10,-11.717,1,0.0597,0.764,0.0,0.272,0.717,92.23,4,soul
58311,58311,15f16lrsDzFeNpHYBTzHLI,Rammstein,Rammstein,Sex,59,236529,False,0.608,0.93,8,-3.97,1,0.0604,0.000561,0.00175,0.156,0.432,123.018,4,industrial
31622,31622,67awxiNHNyjMXhVgsHuIrs,DJ Snake;Lil Jon,Turn Down for What,Turn Down for What,71,213733,False,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,4,electro
69188,69188,0EgF9Aer0o9Vyp7t9uIFhX,Mugen Rao,Yenggedi,Yenggedi,41,219373,False,0.67,0.466,4,-6.868,0,0.0363,0.53,0.0,0.0799,0.392,128.023,4,malay
107489,107489,5W1PZDN6zxmFYD638GN0HS,The Motels,1980s Rock For Kids,Remember The Nights,29,184906,False,0.668,0.592,9,-13.028,1,0.0302,0.0542,8.03e-05,0.082,0.869,130.487,4,synth-pop
8641,8641,4ZFePCAt23ynDSPalJjUNo,Karen Wolfe,Unplugged,That Bitch Ain't Me,35,254040,True,0.724,0.234,9,-13.595,1,0.0586,0.62,0.0,0.0992,0.686,147.994,3,blues
63262,63262,0ZiO07cHvb675UDaKB1iix,Aimer,Sun Dance,コイワズライ,61,235160,False,0.675,0.5,10,-5.825,1,0.0258,0.3,0.0,0.312,0.773,93.917,4,j-rock
69275,69275,22qFgb9wCyUHNKHt4d3Z6l,K. S. Harisankar,Ellam Sheriyakum (Original Motion Picture Soundtrack),Pinnenthe Enthe Mulle,33,280832,False,0.577,0.513,0,-8.775,0,0.0414,0.664,2.27e-06,0.328,0.341,144.904,3,malay
101996,101996,3OwZ8e7lb5Assv14ZRW1rU,Rain Sounds,Soft Rain Sleep,Forrest Rain,32,102649,False,0.468,0.993,10,-24.274,0,0.0386,0.25,0.945,0.932,0.00964,49.296,4,sleep
96031,96031,0ok5QQWUBwRjVJFI7CyDA4,Vou pro Sereno,A Força do Nosso Som (Ao Vivo),Chegamos ao Fim / Fim da Tristeza / Além do Meu Querer - Ao Vivo,49,265570,False,0.316,0.802,9,-7.545,1,0.0485,0.604,1.04e-05,0.893,0.684,87.638,4,samba
93351,93351,4v16scAVhylOWvkkcmd4DX,Izabella Yurieva,Счастье мое,"Саша, ты помнишь наши встречи?",1,188637,False,0.597,0.38,11,-9.514,0,0.0747,0.988,0.000231,0.194,0.732,103.193,4,romance
109447,109447,7iW8xGGEHZFMcyBdWlAsIX,Nosferatu,Demonic Playgrounds,A Sinner’s Descent,31,199782,False,0.245,0.974,1,-1.413,1,0.436,0.171,4.97e-05,0.35,0.162,184.986,4,techno
102310,102310,4RzpaDRpNI2JZQ8LtAC05x,Vismay Patel,Baarish Mein,Baarish Mein,42,152000,False,0.693,0.296,0,-13.52,1,0.0704,0.741,0.0,0.0955,0.58,120.376,5,songwriter
70312,70312,2XFrRuy9Gpu4GuYHTNeHiC,JC 陳詠桐,Album 1,說散就散,59,230571,False,0.507,0.627,2,-6.804,1,0.125,0.556,0.0,0.229,0.371,139.68,4,mandopop
93123,93123,2haLS23gcVIqweqBtW8AUj,Rashid Beibutov,Azerbyjan,Azerbyjan,9,195239,False,0.591,0.545,11,-8.416,1,0.0623,0.872,0.764,0.147,0.712,99.279,4,romance
6347,6347,1PGMfTSkrMfJBdiFyAztv0,Wolves In The Throne Room,Celestial Lineage,Subterranean Initiation,19,429733,False,0.159,0.931,3,-6.663,0,0.0836,4.16e-06,0.92,0.85,0.0458,150.077,4,black-metal
81320,81320,7eLvCsLfaeSHeezjOwJ96E,Justin Bieber,pov: it's 2020,Yummy,0,208520,False,0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.497,145.843,4,pop
47677,47677,50CMxnG6F6U4ffjn243Ubi,Titãs,Titãs (Ao Vivo),Vossa Excelência,37,189266,False,0.247,0.94,0,-4.768,1,0.113,0.129,0.0,0.916,0.405,173.992,4,hard-rock
43291,43291,1a0tVsbP2faLOXt2XHvL8p,Preto no Branco;Eli Soares,Preto no Branco (Ao Vivo),Tudo Que Eu Sou (feat. Eli Soares) - Ao Vivo,34,310360,False,0.646,0.677,11,-7.288,1,0.0574,0.109,0.0,0.703,0.522,75.998,4,groove
23242,23242,1FxwMVKEEZYMsOPUiHdC4X,Deep Chills;Tilsen,Are You Lonely,Are You Lonely,53,137208,False,0.795,0.588,0,-6.413,1,0.0808,0.663,1.34e-06,0.194,0.26,101.828,4,deep-house
75143,75143,7xJEyMvEa3eeP1fN3E18PI,George Winston,Linus & Lucy - The Music of Vince Guaraldi,Young Man's Fancy,28,231585,False,0.432,0.0498,7,-17.124,0,0.0513,0.994,0.949,0.0932,0.0589,76.215,4,new-age
37290,37290,22sTK2yvAQOwc5jzDmacHc,Kool & The Gang,Disco Boogie Mood,Celebration - Single Version,0,296276,False,0.885,0.856,1,-5.396,1,0.0554,0.181,0.0367,0.092,0.9,121.65,4,funk
2104,2104,0uBdQzKghx88d2Lp8SLFKJ,The 1975,I'm In Love With You,I'm In Love With You,78,262623,True,0.668,0.902,2,-3.924,1,0.0386,0.169,8.74e-05,0.198,0.913,119.008,4,alt-rock
64606,64606,1GZj9r3vJ91roOZ0oYJrW5,Peggy Lee,Weihnachtssongs,The Christmas Waltz,0,173106,False,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,jazz
28707,28707,4EwSqnjnXCG7NqY08RRSKq,Zeds Dead;ILLENIUM,Where The Wild Things Are,Where The Wild Things Are,50,299240,False,0.344,0.672,6,-5.888,0,0.0586,0.00877,1.04e-06,0.196,0.133,164.197,4,dub
103963,103963,26Sw3iKfNsX2i0OnKqKXNi,GASHI;DJ Snake,GASHI,Safety (feat. DJ Snake),51,177780,False,0.754,0.828,1,-4.443,1,0.0355,0.0276,0.0266,0.0799,0.728,108.992,4,soul
45936,45936,2YliwwbmiacOPrtZhTOr2O,Sonny Lim,Slack Key Guitar: The Artistry Of Sonny Lim,How D'ya Do,21,211880,False,0.622,0.121,3,-22.338,1,0.0536,0.97,0.917,0.143,0.5,125.661,4,guitar
84130,84130,1H7gMYGykdtwZOV6s1N0by,The Beatles,Rubber Soul (Remastered),Norwegian Wood (This Bird Has Flown) - Remastered 2009,70,124693,False,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,3,psych-rock
106378,106378,6470Z4MVlwxWlxFOv27iio,Maxida Märak,Utopi,Lova ingenting,40,157090,False,0.685,0.534,1,-6.644,1,0.28,0.308,0.0,0.206,0.236,92.241,4,swedish
111918,111918,6GolB7bUcSGzpHUDLDsdoh,GusGus,Attention,Unnecessary,17,273826,False,0.906,0.464,0,-6.764,1,0.0841,0.0063,0.0138,0.0872,0.754,117.977,4,trip-hop
90182,90182,6rcvPsOgiwRTM4dTLSV8Jd,Mike Laure,15 Éxitos,La Secretaría,39,165198,False,0.817,0.579,0,-8.123,0,0.0527,0.628,0.0,0.068,0.911,117.267,4,rock-n-roll
69718,69718,00cOxhAsTPnrbwuc6pBh0h,Beat The System,California Dreaming,California Dreaming,24,191647,False,0.707,0.848,0,-5.092,1,0.0374,0.0128,0.0,0.168,0.497,100.009,4,malay
30035,30035,0LdrgIn0po8wRxpv2USlys,David Guetta;Bebe Rexha;J Balvin,Dance Dance Dance,Say My Name,0,198946,False,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.033,4,edm
75150,75150,1tKE8I7fnY9IOcnVxj9LmT,Gregorian,The Masterpieces,Moment of Peace,42,319720,False,0.238,0.766,9,-6.927,0,0.0341,0.0469,0.00409,0.184,0.135,87.87,4,new-age
16393,16393,6f280Iw58re3P3ac9xrSNJ,Maurice Ravel;Duo Synopsis,"Ravel, Schuloff, Honegger, Schnittke: 20th Century Masterwork Duos, for Violin and Cello","Sonata for Violin and Cello in C Major, M. 73: II. Très vif",0,207040,False,0.389,0.206,5,-16.943,1,0.0354,0.948,0.344,0.0967,0.275,81.968,4,classical
55622,55622,70BWIfaEgeZB0MJkUQmDqU,Nusrat Fateh Ali Khan,Sanu Ek Pal Chain,Yeh Jo Halka Halka Suroor Hai,46,438517,False,0.333,0.681,1,-7.894,1,0.0694,0.376,7.91e-06,0.157,0.43,76.551,4,indian
78686,78686,7kXYHAKJrOT6yaBlughcUa,Ina Colada,Ballermann Party Hits Megamix 2022.2,Wer nicht springt der muss bezahlen,0,213902,False,0.577,0.995,1,-1.934,1,0.0856,0.225,0.0,0.388,0.795,74.996,4,party
36000,36000,6GyFP1nfCDB8lbD2bG0Hq9,M83,"Hurry up, We're Dreaming",Midnight City,76,243960,False,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,4,french
107515,107515,6WEBIVqiEsevfgJefTyuQQ,Kajagoogoo,White Feathers,Too Shy,61,221520,False,0.702,0.871,10,-6.728,0,0.0926,0.127,4.18e-05,0.0819,0.664,107.982,4,synth-pop
